ClassID,GenType,PosX,PosY,PosZ,Direction,Name
1,1,2598.086,81.8948,-881.2695,37,장교 다뉴스
2,2,2579.8145,81.8948,-913.5851,91,후방부대 병사
3,2,2637.587,81.8948,-935.3638,102,후방부대 병사
8,3,-61,176,-526,-10.62,선임장교 필리파스
19,5,2630,81,-1979,-90,보급관
20,6,2574.1577,81.26158,-2059.4907,168,보급 부대원
21,6,2578.118,81.15304,-1994.4171,178,보급 부대원
22,6,2674.929,81.053085,-2088.5498,-17,보급 부대원
23,6,2704,80,-2021,-32,보급 부대원
26,7,1134,83,-1070,-90,병사 로이
29,10,-1118.9557,321.30515,1101.809,-90,분대장 요한
30,11,-1619.95,420.14053,888.5685,-90,전사한 분대원
31,11,-1890.8226,464.38974,1107.384,-45,전사한 분대원
32,11,-2032.2448,466.37128,869.35394,0,전사한 분대원
33,11,-1576.6532,466.31998,1210.5066,0,전사한 분대원
34,11,-1822.6287,420.10876,665.4973,45,전사한 분대원
44,15,-964.79,227.87,-1107.69,-90,선임장교 필리파스
45,16,989,83,-64,-90,KATYN14_PREBOSS
46,17,-1442,228,-1178,-90,KATYN14_BOSS
47,18,-1127,227,-1163,-90,KATYN14_BOSS_PRE
48,21,2367,83,-37,-90,KATYN14_SUB_01
49,22,2067,82,-1920,-90,KATYN14_SUB_02
50,23,1663,83,-1058,-90,KATYN14_SUB_03
51,24,698,130,-1238,-90,KATYN14_SUB_04
52,25,-311,322,-82,-90,KATYN14_SUB_05
53,26,-887,323,314,-90,KATYN14_SUB_06
54,27,-1967,421,498,-90,KATYN14_SUB_07
55,28,-2999,422,1321,-90,KATYN14_SUB_08
56,29,2199.0208,81.35182,476.99738,-99,다뉴스 정찰병
57,30,2836,80,-1994,-90,흩어진 보급낭
58,30,2958,80,-1987,-90,흩어진 보급낭
59,30,3045,80,-2227,-90,흩어진 보급낭
60,30,3013,81,-2319,-90,흩어진 보급낭
61,30,3017,80,-2116,-90,흩어진 보급낭
62,30,2848,81,-2283,-90,흩어진 보급낭
63,30,2833,81,-2193,-90,흩어진 보급낭
100,100,3516,82,-887,3,포슬린키스 숲
101,101,-3213,306,-1446,-169,드바시아 고개
514,514,1249,83,-979,-90,나무뿌리 수정
515,514,-143,222,-681,-90,나무뿌리 수정
516,514,-2065,229,-1136,-90,나무뿌리 수정
517,514,-1749,421,735,-90,나무뿌리 수정
201,201,-2964,420,450,0,부엉이소환용
1019,500,2192.5032,81.89516,-1111.0886,0,푸른 푸라기
1020,501,-309.24988,276.287,-575.8472,0,바이트
1021,502,-1810.67,228.32433,-1158.445,0,붉은 피셔맨
1022,503,-1849.8284,420.2611,566.271,0,푸른 빅 그리바
1028,509,-28,177,-453,-45,필리파스 직속 부대원
1029,509,-97,177,-394,0,필리파스 직속 부대원
1030,509,-47,177,-370,-90,필리파스 직속 부대원
1031,584,-2724.9326,422.1701,1381.9197,20,무명 병사의 유품
1032,585,-2421.5088,420.8725,330.29785,0,덤불
1033,586,1879.0837,81.89495,-1287.6959,-35,작은 그리바
1034,586,1877.882,81.89491,-1275.4255,-79,작은 그리바
1035,586,1884.2312,81.89503,-1301.5612,0,작은 그리바
1036,586,1883.3677,81.894936,-1271.413,0,작은 그리바
1037,586,1891.0895,81.894966,-1263.6392,0,작은 그리바
1038,586,1890.1906,81.895035,-1289.2676,0,작은 그리바
1039,586,1902.4894,81.89504,-1274.4506,0,작은 그리바
1040,586,1908.0206,81.89512,-1297.1133,0,작은 그리바
1041,586,1897.6964,81.8951,-1301.8531,0,작은 그리바
1042,587,-2765,306,-1058,-50,여신 제미나의 상
1043,500,1950.8226,81.89512,-1099.2814,0,푸른 푸라기
1044,500,1993.6775,81.8213,-1743.2983,0,푸른 푸라기
1045,500,2410.774,81.8213,-2023.1556,0,푸른 푸라기
1046,500,2160.1997,81.8213,-1986.8894,0,푸른 푸라기
1047,500,1938.5796,81.8952,-750.67303,0,푸른 푸라기
1048,500,2363.438,81.8952,-530.3408,0,푸른 푸라기
1049,500,2287.9436,81.80792,147.99515,0,푸른 푸라기
1050,500,2331.166,81.86881,-276.148,0,푸른 푸라기
1051,500,2136.3142,81.89516,-899.37805,0,푸른 푸라기
1052,500,2031.3862,81.8952,-645.6895,0,푸른 푸라기
1053,500,961.2889,82.2208,-373.2303,0,푸른 푸라기
1054,500,951.695,82.2214,-1707.6571,0,푸른 푸라기
1055,500,1132.3601,82.221436,-1629.6199,0,푸른 푸라기
1056,500,1070.595,82.2208,-544.68506,0,푸른 푸라기
1057,500,1050.016,99.23171,-272.18835,0,푸른 푸라기
1058,500,931.9709,82.2208,115.01742,0,푸른 푸라기
1059,500,952.8086,129.35,-1322.3528,0,푸른 푸라기
1060,500,1088.8665,129.35,-1440.2477,0,푸른 푸라기
1074,588,143.21135,177.4512,-444.9777,0,필드젠
1075,589,2147.6523,81.89515,-908.135,0,UnvisibleName
1076,590,2617.4292,81.8948,-928.0688,0,
1077,591,-81.71831,177.4512,-481.83505,0,
1078,591,-142.5987,228.72354,-388.37256,0,
1079,592,2624.424,80.8749,-1980.0387,0,
1081,593,1126.4878,82.221375,-1074.4559,0,
1082,594,-1123.9497,321.30515,1107.0576,0,
1083,595,-959.6446,227.8706,-1095.3527,0,
1084,596,2194.402,81.36158,473.6752,0,
1085,597,3508.631,82.220955,-889.12726,0,
1086,598,-3224.0042,306.96277,-1463.7388,0,
1087,599,-304.27054,322.2382,529.44507,0,붉은 피셔맨
1088,599,-395.8711,322.2516,147.91531,0,붉은 피셔맨
1089,599,-494.691,322.2516,312.0608,0,붉은 피셔맨
1090,599,-759.0257,322.2642,360.16122,0,붉은 피셔맨
1091,599,-1351.9026,321.3051,734.1696,0,붉은 피셔맨
1092,599,-1359.8398,321.3051,1097.4341,0,붉은 피셔맨
1093,599,-1656.96,410.68228,754.53455,0,붉은 피셔맨
1094,599,-1870.9165,466.42056,1100.5221,0,붉은 피셔맨
1095,599,-2549.5496,420.8725,517.5835,0,붉은 피셔맨
1096,599,-2891.0996,420.8725,608.26544,0,붉은 피셔맨
1097,599,-2663.0527,420.86926,795.95056,0,붉은 피셔맨
1098,599,-2930.9485,422.1701,1346.5066,0,붉은 피셔맨
1099,599,-2579.7715,422.17007,1623.2456,0,붉은 피셔맨
1100,599,-1765.1863,418.14386,565.5967,0,붉은 피셔맨
1101,599,-1794.6086,228.3246,-1379.762,0,붉은 피셔맨
1102,599,-1808.9402,228.3242,-1126.5864,0,붉은 피셔맨
1103,599,-2231.5986,227.73029,-1181.6707,0,붉은 피셔맨
1104,599,-2964.8528,268.98953,-1343.3031,0,붉은 피셔맨
1105,599,-1051.2263,252.8139,-1156.1123,0,붉은 피셔맨
