ClassID,GenType,PosX,PosY,PosZ,Direction,Name
1,1,1693.9312,340.92776,1816.2766,70,메사파슬라
2,2,-13.090256,0.3999,-2126.216,-96,록소나 장터
3,3,1392.402,247.8923,1220.2368,0,나무뿌리 수정
4,3,933.92584,249.47981,1032.3647,0,나무뿌리 수정
5,3,422.00372,184.5574,1060.4524,0,나무뿌리 수정
6,3,-25.885551,213.5611,1486.519,0,나무뿌리 수정
7,3,-358.4848,213.31065,1528.2122,0,나무뿌리 수정
8,3,294.7456,134.13933,678.8673,0,나무뿌리 수정
9,3,230.13979,127.8013,300.9753,0,나무뿌리 수정
10,3,-87.85376,126.90788,490.506,0,나무뿌리 수정
11,3,-957.4042,154.9754,-502.97327,0,나무뿌리 수정
12,3,-1467.5846,154.9754,-544.401,0,나무뿌리 수정
13,3,-1253.0908,203.02335,119.56799,0,나무뿌리 수정
14,3,-718.5538,202.8393,308.53564,0,나무뿌리 수정
15,3,-1128.3059,202.94537,586.80237,0,나무뿌리 수정
16,3,-1374.5454,208.3044,1230.6267,0,나무뿌리 수정
17,3,-1050.6511,201.13756,1272.1375,0,나무뿌리 수정
18,3,984.4451,106.64307,-470.72488,0,나무뿌리 수정
19,3,1332.4445,106.64442,-405.4555,0,나무뿌리 수정
20,3,1739.187,139.90569,-31.708527,0,나무뿌리 수정
21,3,92.534805,0.39984894,-1378.7771,0,나무뿌리 수정
22,3,173.43106,0.4,-1863.7079,0,나무뿌리 수정
23,4,1137.12,247.69429,1463.5299,-68,연락병 로체스
24,5,391.93268,40.2721,-296.9746,-102,보급병 론다
25,6,211.34955,40.2721,-486.88486,-44,스토가스 분대장 아데스
26,7,54.20346,40.2721,-435.29953,-81,마법사 호라스
27,8,161.46466,39.88,-589.43445,-28,고원병사 모티머
28,9,153.74585,40.2721,-436.9489,0,
29,10,-1542.3986,202.83934,490.40247,0,
30,10,-1522.3413,202.83934,536.05316,0,
31,10,-1406.7092,202.83934,646.8867,0,
32,10,-1360.7278,202.83934,704.04596,0,
33,10,-1583.1659,202.93738,548.726,0,
34,10,-1435.9393,202.83934,728.44806,0,
35,10,-1510.6785,208.30437,1112.2562,0,
36,10,-1493.7573,208.30437,1163.1964,0,
37,10,-1552.9828,208.30437,1174.791,0,
38,10,-1537.883,208.30437,1241.8856,0,
39,10,-1523.2727,208.30437,1339.652,0,
40,10,-1501.2198,208.30437,1388.4911,0,
41,10,-1490.7617,208.15672,1468.0374,0,
42,10,-1561.6456,208.30437,1281.6487,0,
43,11,1727.7178,140.24858,66.17396,0,고원 감자
44,11,1839.0444,139.69931,24.524918,0,고원 감자
45,11,1622.7427,139.4017,-47.920746,0,고원 감자
46,11,1775.0076,134.9287,-118.36816,0,고원 감자
47,11,1240.8331,107.64128,-572.8164,0,고원 감자
48,11,1234.6652,107.0901,-352.29288,0,고원 감자
49,11,1031.07,107.78476,-355.54626,0,고원 감자
50,11,1096.7692,109.89294,-561.3225,0,고원 감자
51,12,-1311.3623,209.84584,1428.3108,-163,부서진 철창
52,12,-1165.5596,208.18289,1375.9517,-100,부서진 철창
53,12,-1434.643,208.30437,1343.09,-159,부서진 철창
54,12,-1203.4968,208.30382,1208.3717,-31,부서진 철창
55,13,-1291.3524,208.30437,1279.2186,-116,부서진 철창
56,13,-1242.3745,208.23592,1087.4888,-89,부서진 철창
57,13,-1380.24,208.09525,1039.0715,-116,부서진 철창
58,14,-6.4599743,213.5611,1613.5543,0,
59,15,1.6464844,40.2721,-494.26578,0,몬젠X
60,16,311.55594,40.2721,-451.50464,0,몬젠X
61,17,1137.12,247.69429,1463.5299,0,몬젠X
62,18,1660,324,1760,0,몬젠X
63,19,-12,0,-2031,0,몬젠X
64,20,53.48767,40.2721,-458.99542,0,UnVisibleName
102,30,1218.0889,248.73747,1151.6741,0,푸른 샤울라브
112,35,-265.84506,212.91261,1590.3455,0,푸른 샤울라브 메이지
113,35,-128.90605,211.94604,1308.4352,0,푸른 샤울라브 메이지
126,40,-845.2044,202.8393,541.0245,0,푸른 샤울라브 궁수
